full_code,title
ДАВоО-195-1-105,"Метрична книга. Турійський римсько-католицький парафіяльний костьол, м-ко Турійськ Турійської вол. Ковельського пов."
ДАВоО-195-1-165,"Метрична книга. Турійський римсько-католицький парафіяльний костьол, м-ко Турійськ Турійської вол. Ковельського пов."
ДАВоО-195-1-118,"Метрична книга. Турійський римсько-католицький парафіяльний костьол, м-ко Турійськ Турійської вол. Ковельського пов."
ДАВоО-195-1-127,"Метрична книга. Турійський римсько-католицький парафіяльний костьол, м-ко Турійськ Турійської вол. Ковельського пов."
ДАВоО-297-1-178,"Метрична книга. Устилузький римсько-католицький парафіяльний костьол, м-ко Устилуг Коритницької вол. Володимир-Волинського пов."
ДАВоО-297-1-179,"Метрична книга. Устилузький римсько-католицький парафіяльний костьол, м-ко Устилуг Коритницької вол. Володимир-Волинського пов."
ДАВоО-297-1-3,"Метрична книга. Берестечківський римсько-католицький парафіяльний костьол, м. Берестечко Берестечківської вол. Дубенського пов."
ДАВоО-297-1-4,"Метрична книга. Берестечківський римсько-католицький парафіяльний костьол, м. Берестечко Берестечківської вол. Дубенського пов."
ДАВоО-22-1-189,"Метрична книга. Берестечківський римсько-католицький парафіяльний костьол, м. Берестечко Берестечківської вол. Дубенського пов."
ДАВоО-297-1-5,"Метрична книга. Берестечківський римсько-католицький парафіяльний костьол, м. Берестечко Берестечківської вол. Дубенського пов."
ДАВоО-297-1-6,"Метрична книга. Берестечківський римсько-католицький парафіяльний костьол, м. Берестечко Берестечківської вол. Дубенського пов."
ДАВоО-22-1-197,"Метрична книга. Берестечківський римсько-католицький парафіяльний костьол, м. Берестечко Берестечківської вол. Дубенського пов."
ДАВоО-297-1-16,"Метрична книга. Варковицький римсько-католицький парафіяльний костьол, м-ко Варковичі Варковицької вол. Дубенського пов."
ДАВоО-297-1-34,"Метрична книга. Дубенський римсько-католицький парафіяльний костьол, м. Дубно"
ДАВоО-297-1-35,"Метрична книга. Дубенський римсько-католицький парафіяльний костьол, м. Дубно"
ДАВоО-297-1-36,"Метрична книга. Дубенський римсько-католицький парафіяльний костьол, м. Дубно"
ДАВоО-297-1-38,"Метрична книга. Дубенський римсько-католицький парафіяльний костьол, м. Дубно"
ДАВоО-297-1-37,"Метрична книга. Дубенський римсько-католицький парафіяльний костьол, м. Дубно"
ДАВоО-297-1-39,"Метрична книга. Дубенський римсько-католицький парафіяльний костьол, м. Дубно"
ДАВоО-297-1-40,"Метрична книга. Дубенський римсько-католицький парафіяльний костьол, м. Дубно"
ДАВоО-297-1-41,"Метрична книга. Дубенський римсько-католицький парафіяльний костьол, м. Дубно"
ДАВоО-297-1-48,"Метрична книга. Золочівський римсько-католицький парафіяльний костьол, с. Золочівка Боремельської вол. Дубенського пов."
ДАВоО-297-1-74,"Метрична книга. Коблинсько-Млинівський римсько-католицький парафіяльний костьол, с. Коблин Млинівської вол. Дубенського пов."
ДАВоО-297-1-76,"Метрична книга. Коблинсько-Млинівський римсько-католицький парафіяльний костьол, с. Коблин Млинівської вол. Дубенського пов."
ДАВоО-297-1-77,"Метрична книга. Коблинсько-Млинівський римсько-католицький парафіяльний костьол, с. Коблин Млинівської вол. Дубенського пов."
ДАВоО-22-1-2,"Метрична книга. Крупецький римсько-католицький парафіяльний костьол, м-ко Крупець Крупецької вол. Дубенського пов."
ДАВоО-297-1-26,"Метрична книга. Крупецький римсько-католицький парафіяльний костьол, м-ко Крупець Крупецької вол. Дубенського пов."
ДАВоО-22-1-201,"Метрична книга. Крупецький римсько-католицький парафіяльний костьол, м-ко Крупець Крупецької вол. Дубенського пов."
