fond_code,inv_code,page,complex,opys,title,info,year_start,year_end,pdf_urls
Р204,2,opisi-3,3-66,2,Науково-дослідні роботи від Науково-дослідного інституту будівельного виробництва,"к. 3-66, од.зб. 4-34",1981,1987,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-66_2.pdf
Р166,1В,opisi-3,3-67,1,Звіти про науково-дослідні роботи,"к. 3-67, од.зб. 1-2",1966,1966,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-67_1.pdf
Р205,1,opisi-3,3-68,1,"Звіти про науково-дослідні роботи дослідного інституту швейної промисловості ""УКРНДІШВЕЙПРОМ""","к. 3-68, од.зб. 1-8",1964,1967,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-68_1.pdf
Р208,1,opisi-3,3-69,1,Звіти про науково-дослідні роботи НВО «Укргідроспецбуд»,"к. 3-69, од.зб. 1-10",1975,1979,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-69_1.pdf
Р208,2,opisi-3,3-69,2,Звіти про науково-дослідні роботи НВО «Укргідроспецбуд»,"к. 3-69, од.зб. 11-225",1968,1990,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-69_2.pdf
Р213,1,opisi-3,3-71,1,Звіти про науково-дослідні роботи Українського наукового центру охорони вод,"к. 3-71, од.зб. 1-414",1966,1982,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-71_1.pdf
Р213,2,opisi-3,3-71,2,Звіти про науково-дослідні роботи Українського наукового центру охорони вод,"к. 3-71, од.зб. 415-434",1983,1983,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-71_2.pdf
Р213,3,opisi-3,3-71,3,Звіти про науково-дослідні роботи Українського наукового центру охорони вод,"к. 3-71, од.зб. 435-454",1984,1986,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-71_3.pdf
Р213,4,opisi-3,3-71,4,Звіти про науково-дослідні роботи Українського наукового центру охорони вод,"к. 3-71, од.зб. 455-536",1987,1996,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-71_4.pdf
Р220,1А,opisi-3,3-72,1,"Звіти про науково-дослідні роботи Науково-дослідного і проектно-конструкторського інституту з обладнання для кондиціонування повітря і вентиляції - ""НДІкондиціонер""","к. 3-72, од.зб. 1-89",1970,1993,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-72_1.pdf
Р222,1,opisi-3,3-73,1,"Звіти про науково-дослідні роботи Харківського спеціального конструкторсько-технологічного бюро ""Машприладпластик""","к. 3-73, од.зб. 1-2",1983,1990,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-73_1.pdf
Р216,1,opisi-3,3-74,1,"Звіти про науково-дослідні роботи Спеціального проектного конструкторсько-технологічного інституту по розробкам і впровадженню автоматизованих систем управління та обладнання, СПКТІ АС","к. 3-74, од.зб. 1-2",1991,1991,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-74_1.pdf
Р159,1,opisi-3,3-75,1,"Звіти за темами НДР ВАТ ""Київський науково-дослідний та проектно-конструкторський інститут ""Енергопроект""","к. 3-75, од.зб. 1-36",1971,1986,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-75_1.pdf
Р159,2,opisi-3,3-75,2,"Звіти за темами НДР ВАТ ""Київський науково-дослідний та проектно-конструкторський інститут ""Енергопроект""","к. 3-75, од.зб. 37-47",1984,1990,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-75_2.pdf
Р240,1А,opisi-3,3-76,1,Звіти за темами НДР,"к. 3-76, од.зб. 1-63",1961,1992,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-76_1.pdf
Р54,1Е,opisi-3,3-78,1,Звіти про науково-дослідні роботи,"к. 3-78, од.зб. 1-52",1980,1995,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-78_1.pdf
Р69,1,opisi-3,3-79,1,Наукові дослідження в організації виробництва нафтогазової промисловості,"к. 3-79, од.зб. 1-8",1976,1989,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-79_1.pdf
Р244,1,opisi-3,3-80,1,Звіти про науково-дослідні роботи,"к. 3-80, од.зб. 1-57",1978,1998,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-80_1.pdf
Р244,2,opisi-3,3-80,2,Звіти про науково-дослідні роботи,"к. 3-80, од.зб. 58-138",1997,2015,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-80_2.pdf
Р125,1,opisi-3,3-81,1,"Звіти по темам науково-дослідних робіт за проблемою: ""Узагальнюючі роботи по розвитку та удосконаленню міських електромереж 0,38-20кВ""","к. 3-81, од.зб. 1-10",1975,1980,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-81_1.pdf
Р60,1Д,opisi-3,3-82,1,Звіти за темами науково-дослідних робіт,"к. 3-82, од.зб. 1-5",1967,1972,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-82_1.pdf
Р168,1,opisi-3,3-87,1,Звіти про науково-дослідні роботи,"к. 3-87, од.зб. 1-3",1984,1984,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-87_1.pdf
Р176,1,opisi-3,3-88,1,Звіти про науково-дослідні роботи Державного інституту з проектування засобів та споруд зв’язку «Діпрозв’язок»,"к. 3-88, од.зб. 1",1994,1994,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_3-88_1.pdf
Р26,1Д,opisi-4,4-1,1,"Заявочні матеріали на винаходи Харківського тракторного заводу ім. С. Орджонікідзе», м. Харків","к. 4-1, од.зб. 1-104",1967,1990,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_4-1_1.pdf
Р26,2,opisi-4,4-1,2,"Заявочні матеріали на винаходи Харківського тракторного заводу ім. С. Орджонікідзе», м. Харків","к. 4-1, од.зб. 105-185",1969,1991,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_4-1_2.pdf
Р26,3,opisi-4,4-1,3,"Заявочні матеріали на винаходи Харківського тракторного заводу ім. С. Орджонікідзе», м. Харків","к. 4-1, од.зб. 186-205",1969,1991,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_4-1_3pdf.pdf
Р68,1Б,opisi-4,4-2,1,Авторські свідоцтва на винаходи Всесоюзного науково-дослідного інституту організації та механізації шахтного будівництва,"к. 4-2, од.зб. 1-458",1966,1992,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_4-2_1.pdf
251,1,opisi-5,5-1,1,Розвиток ракетно-космічної техніки в Україні,"к. 5-1, од.зб. 1-16",1951,2015,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_5-1_1.pdf
Р47,1,opisi-fop,,1,,од.зб. 1-475,1891,2013,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-47_1.pdf
Р157,1,opisi-fop,,1,,од.зб. 1-16,1917,2005,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-157_1.pdf
Р178,1,opisi-fop,,1,,од.зб. 1-25,1959,1990,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-178_1.pdf
Р178,2,opisi-fop,,2,,од.зб. 25-44,1992,2012,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-178_2.pdf
Р178,3,opisi-fop,,3,,од.зб. 46-64,1992,2012,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-178_23.pdf
Р183,1,opisi-fop,,1,,од.зб. 1-23,1946,1991,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-183_1.pdf
Р202,1,opisi-fop,,1,,од.зб. 1-282,1939,2009,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-202_1.pdf
Р202,2,opisi-fop,,2,,од.зб. 283-347,1945,1995,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-202_2.pdf
Р202,3,opisi-fop,,3,,од.зб. 348-358,1952,2001,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-202_3.pdf
Р203,1,opisi-fop,,1,,од.зб. 1-28,1905,1933,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-203_1.pdf
Р206,1,opisi-fop,,1,,од.зб. 1-261,1929,1994,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-206_1.pdf
Р209,1,opisi-fop,,1,,од.зб. 1-243,1897,1995,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-209_1.pdf
Р223,1,opisi-fop,,1,,од.зб. 1-41а,1957,2004,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-223_1.pdf
Р223,2,opisi-fop,,2,,од.зб. 42-90,1929,2007,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-223_2.pdf
Р224,1,opisi-fop,,1,,од.зб. 1-21,1970,2004,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-224_1.pdf
Р224,2,opisi-fop,,2,,од.зб. 22-126,1949,2013,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_R-224_2.pdf
Р228,1,opisi-fop,,1,,од.зб. 1-64а,1960,2005,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-228_1.pdf
Р228,2,opisi-fop,,2,,од.зб. 65-79а,1980,2008,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-228_2.pdf
Р228,3,opisi-fop,,3,,од.зб. 80-93,1954,2010,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-228_3.pdf
Р229,1,opisi-fop,,1,,од.зб. 1-15,1941,2005,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-229_1.pdf
Р231,1,opisi-fop,,1,,од.зб. 1-6,1931,2006,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-231_1.pdf
Р232,1,opisi-fop,,1,,од.зб. 1-6,1972,1993,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-232_1.pdf
Р233,1,opisi-fop,,1,,од.зб. 1-22,1958,2006,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-233_1.pdf
Р234,1,opisi-fop,,1,,од.зб. 1-488,1948,2008,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-234_1.pdf
Р235,1,opisi-fop,,1,,од.зб. 1-60,1937,2007,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-235_1.pdf
Р236,1,opisi-fop,,1,,од.зб. 1-95,1953,2007,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-236_1.pdf
Р237,1,opisi-fop,,1,,од.зб. 1-92,1966,2006,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-237_1.pdf
Р239,1,opisi-fop,,1,,од.зб. 1-64,1936,2009,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-239_1.pdf
Р241,1,opisi-fop,,1,,од.зб. 1-151,1933,2008,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-241_1.pdf
Р241,2,opisi-fop,,2,,од.зб. 152-197,1961,2003,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-241_2.pdf
Р241,3,opisi-fop,,3,,од.зб. 198-204,1954,2005,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-241_3.pdf
Р242,1,opisi-fop,,1,,од.зб. 1-80,1928,2010,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-242_1.pdf
Р242,2,opisi-fop,,2,,од.зб. 81-89,1963,2008,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-242_2.pdf
Р247,1,opisi-fop,,1,,од.зб. 1-92,1945,2011,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-247_1.pdf
Р249,1,opisi-fop,,1,,од.зб. 1-37,1955,2015,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_P-249_1.pdf
Р255,1,opisi-fop,,1,,од.зб. 1-549,1851,1931,https://cdnta-old.archives.gov.ua/images/opis/CDNTAU_255_1.pdf
