oc_id,parsed,pat,target
5a7e3466-8330-42c3-af92-d7b9779ab15e,ДАСО-(++++++Ф. 745-3/18.  рождения 1904-1908 (микрофильмирован вместе с Vidnevka)),p2 Ф f-o/s,ДАСО-745-3-18
b5dc3665-776f-4cd8-a792-22d462f98070,"ДАСО-(++++++Ф. 745-3/26. (cont.) рождения (cont.) 1908, 1919, 1909 -- Ф. 745-3/27-29. рождения 1910-1918 -- смерти 1903-1918 -- бракосочетания 1893-1905)",p2 Ф f-o/s,ДАСО-745-3-26
e313813c-33f6-41b6-9ae5-481aac65354d,ДАСО-(++++++Ф. 745-3/26. рождения 1902-1907),p2 Ф f-o/s,ДАСО-745-3-26
ec990be5-7856-47fb-9515-2300ccc4bb0d,ДАСО-(++++++Ф. 745-3/29. (cont.) бракосочетания (cont.) 1906-1919),p2 Ф f-o/s,ДАСО-745-3-29
caf2ab80-a7f6-4896-9a67-0480b5bd4a89,ДАСО-(++++++Ф. 745-3/3. (cont.) смерти (cont.) 1863-1880 -- Ф. 745-3/4-5. бракосочетания 1862-1892 -- рождения 1863-1876),p2 Ф f-o/s,ДАСО-745-3-3
21a9a60b-2c24-413f-bd02-4a02a268da8d,ДАСО-(++++++Ф. 745-3/3. смерти 1862),p2 Ф f-o/s,ДАСО-745-3-3
2fa17bd0-d18e-4e97-bbd8-148ca44ae025,ДАСО-(++++++Ф. 745-3/7.  смерти 1874-1899),p2 Ф f-o/s,ДАСО-745-3-7
8106f288-221f-4552-b7c3-802ccb84b10b,ДАСО-(++++++Ф. 745-3/8. смерти 1881-1902),p2 Ф f-o/s,ДАСО-745-3-8
1d1b639f-4424-4abc-aa0a-465869709cc5,"ДАСО-(++++++Ф. 745-4/1.  рождения, бракосочетания, смерти 1857-1864)",p2 Ф f-o/s,ДАСО-745-4-1
715a21e9-349a-4295-8f29-854898fd3551,"ДАСО-(++++++Ф. 745-4/100. (cont.) рождения (cont.), бракосочетания, смерти 1919)",p2 Ф f-o/s,ДАСО-745-4-100
31b0d230-e8f9-4de2-adda-7baba93825dd,"ДАСО-(++++++Ф. 745-4/12.  рождения, бракосочетания, смерти 1881-1886)",p2 Ф f-o/s,ДАСО-745-4-12
3bd658ac-b599-47ae-841b-ee839be5ab40,"ДАСО-(++++++Ф. 745-4/15.  рождения, бракосочетания, смерти 1890-1893)",p2 Ф f-o/s,ДАСО-745-4-15
c873bde3-3893-48fe-9fdb-4278cf1a4d86,"ДАСО-(++++++Ф. 745-4/16.  рождения, бракосочетания, смерти 1892-1905)",p2 Ф f-o/s,ДАСО-745-4-16
510af030-6caa-4052-8cbc-3578c8f5f398,"ДАСО-(++++++Ф. 745-4/18.  рождения, бракосочетания, смерти 1893-1895)",p2 Ф f-o/s,ДАСО-745-4-18
10aca7ae-ff68-41f6-99f8-0da756d1ae0d,"ДАСО-(++++++Ф. 745-4/2.  (cont.) смерти 1863 -- рождения, бракосочетания, смерти 1864-1866)",p2 Ф f-o/s,ДАСО-745-4-2
de80d5b7-43bf-45c6-b422-30604dfbffcd,"ДАСО-(++++++Ф. 745-4/2.  рождения, бракосочетания, смерти 1858-1862 -- рождения, бракосочетания 1863)",p2 Ф f-o/s,ДАСО-745-4-2
74a17c21-1f35-48f3-9a54-d1c5b9bba876,"ДАСО-(++++++Ф. 745-4/22.  рождения, бракосочетания, смерти 1896-1899)",p2 Ф f-o/s,ДАСО-745-4-22
d15cdf91-80cb-4121-91f9-bc4c2aef2e95,"ДАСО-(++++++Ф. 745-4/24.  (cont.) рождения, бракосочетания, смерти 1899-1902 (дополнительное микрофильмирование) -- рождения, бракосочетания, смерти 1903 -- рождения, бракосочетания, смерти 1904-1905 (дополнительное микрофильмирование))",p2 Ф f-o/s,ДАСО-745-4-24
27e02a7f-ab5b-4280-9750-2419ae58e50d,"ДАСО-(++++++Ф. 745-4/24.  рождения, бракосочетания, смерти 1896 (дополнительное микрофильмирование) -- рождения, бракосочетания, смерти 1897-1898 -- рождения 1899 (дополнительное микрофильмирование))",p2 Ф f-o/s,ДАСО-745-4-24
c4fad130-4586-4613-95bc-760aceac7c00,"ДАСО-(++++++Ф. 745-4/26.  рождения, бракосочетания, смерти 1897-1899)",p2 Ф f-o/s,ДАСО-745-4-26
dcd35f8f-be68-45ab-aa2e-a2463297e70d,"ДАСО-(++++++Ф. 745-4/26.  (cont.) рождения, бракосочетания, смерти 1900-1902 (дополнительное микрофильмирование))",p2 Ф f-o/s,ДАСО-745-4-26
80ae6032-00e5-4a67-9fea-781e24a9bf78,"ДАСО-(++++++Ф. 745-4/27. рождения, бракосочетания, смерти 1897-1904)",p2 Ф f-o/s,ДАСО-745-4-27
fe3a6c62-a112-40f4-9064-569f07d006d6,"ДАСО-(++++++Ф. 745-4/28.  рождения, бракосочетания, смерти 1898-1901)",p2 Ф f-o/s,ДАСО-745-4-28
7e7827c6-19da-44e6-8d17-76cdbd3f1a74,"ДАСО-(++++++Ф. 745-4/30. рождения, бракосочетания, смерти 1899-1905, 1907)",p2 Ф f-o/s,ДАСО-745-4-30
57be2a05-3116-4e81-b4cb-ae9636832fc2,"ДАСО-(++++++Ф. 745-4/36. (cont.) бракосочетания, смерти 1905)",p2 Ф f-o/s,ДАСО-745-4-36
0cbfff66-ed3d-4f66-af1a-f01551d91bf8,"ДАСО-(++++++Ф. 745-4/36. рождения, бракосочетания, смерти 1902-1904 -- рождения 1905)",p2 Ф f-o/s,ДАСО-745-4-36
06efb773-ace7-4732-b8e0-f8e4c3b1f49a,"ДАСО-(++++++Ф. 745-4/37. рождения, бракосочетания, смерти 1903 -- рождения, бракосочетания, смерти 1904-1905 (дополнительное микрофильмирование))",p2 Ф f-o/s,ДАСО-745-4-37
49a171d0-4df4-435c-9e12-f0c179ca7fa1,"ДАСО-(++++++Ф. 745-4/38. рождения, бракосочетания, смерти 1903-1905)",p2 Ф f-o/s,ДАСО-745-4-38
83cce8f6-9a3c-4e27-880d-ddafd9d56984,"ДАСО-(++++++Ф. 745-4/54. рождения, бракосочетания, смерти 1906 -- рождения 1908)",p2 Ф f-o/s,ДАСО-745-4-54
90e1d833-53c6-439b-82d6-b96d4144acd2,"ДАСО-(++++++Ф. 745-4/54. (cont.) рождения (cont.) , бракосочетания, смерти 1908 -- рождения, бракосочетания, смерти 1909 -- Ф. 745-4/55-59 рождения, бракосочетания, смерти 1910-1916)",p2 Ф f-o/s,ДАСО-745-4-54
c4757f32-70f5-499f-856f-388643ed51ce,"ДАСО-(++++++Ф. 745-4/6.  рождения, бракосочетания, смерти 1869-1875)",p2 Ф f-o/s,ДАСО-745-4-6
cd443643-33f9-4d12-a330-d75be0b936ee,"ДАСО-(++++++Ф. 745-4/60. рождения, бракосочетания, смерти 1906 (дополнительное микрофильмирование) -- рождения 1907 (дополнительное микрофильмирование))",p2 Ф f-o/s,ДАСО-745-4-60
2b0b54f4-6c81-4dee-ba2f-4957c93a9481,"ДАСО-(++++++Ф. 745-4/60. (cont.) бракосочетания, смерти 1907 (дополнительное микрофильмирование) -- рождения, бракосочетания, смерти 1908 (дополнительное микрофильмирование) -- Ф. 745-4/61-63 рождения, бракосочетания, смерти 1909-1915 (дополнительное микрофильмиро)",p2 Ф f-o/s,ДАСО-745-4-60
b8cf8684-aa16-4e99-a935-c5d30bf100ad,"ДАСО-(++++++Ф. 745-4/64.  рождения, бракосочетания, смерти 1905-1911)",p2 Ф f-o/s,ДАСО-745-4-64
6aeea77e-7e47-435c-a256-6ff3e0fac965,"ДАСО-(++++++Ф. 745-4/65.  рождения, бракосочетания, смерти 1913-1919)",p2 Ф f-o/s,ДАСО-745-4-65
7d94d66c-cb54-40c7-9308-3d34f3218736,"ДАСО-(++++++Ф. 745-4/66.  рождения, бракосочетания, смерти 1906-1911, 1913-1914)",p2 Ф f-o/s,ДАСО-745-4-66
24ea46b4-e36c-4d0f-ba0d-fb2d86fe26ec,"ДАСО-(++++++Ф. 745-4/67. (cont.) бракосочетания, смерти 1910 (дополнительное микрофильмирование) -- рождения, бракосочетания, смерти 1911 (дополнительное микрофильмирование) -- Ф. 745-4/68-69. рождения, бракосочетания, смерти 1912-1914, 1913, 1915 (дополнительное микрофильмирование) -- рождения, бракосочетания, смерти 1917-1919)",p2 Ф f-o/s,ДАСО-745-4-67
3f9f2aff-e0ed-4982-bc24-923c04d3d668,"ДАСО-(++++++Ф. 745-4/67. рождения, бракосочетания, смерти 1906-1909 (дополнительное микрофильмирование) -- рождения 1910 (дополнительное микрофильмирование))",p2 Ф f-o/s,ДАСО-745-4-67
9aac828d-997e-41f7-8a1d-929dbed37b2e,ДАСО-(++++++Ф. 745-4/70. рождения 1888-1902),p2 Ф f-o/s,ДАСО-745-4-70
f9383238-7bad-4126-aba9-8613c64994e8,"ДАСО-(++++++Ф. 745-4/70. (cont.) рождения (cont.) 1903-1907 -- бракосочетания 1888-1907 -- смерти 1888-1901, 1903-1904, 1907 -- Ф. 745-4/71. рождения 1908-1919 -- бракосочетания 1908-1910)",p2 Ф f-o/s,ДАСО-745-4-70
bfd8e34e-2165-49d0-be7b-b8f5d8382945,"ДАСО-(++++++Ф. 745-4/71. (cont.) бракосочетания (cont.) 1910-1919 -- смерти 1905-1906, 1909-1915, 1908)",p2 Ф f-o/s,ДАСО-745-4-71
e70f460a-1176-4333-95df-c3ef7729d1ba,"ДАСО-(++++++Ф. 745-4/76-78. рождения, бракосочетания, смерти 1906-1916)",p2 Ф f-o/s,ДАСО-745-4-76
bf17a4c2-f398-4338-945a-028e91975896,"ДАСО-(++++++Ф. 745-4/83-84. рождения, бракосочетания, смерти 1900-1902 -- рождения, бракосочетания, смерти 1906-1907)",p2 Ф f-o/s,ДАСО-745-4-83
9dbf33dc-bae0-427d-b564-51b1400a8747,"ДАСО-(++++++Ф. 745-4/85-88. рождения, бракосочетания, смерти 1902-1908, 1911-1912 -- рождения 1913)",p2 Ф f-o/s,ДАСО-745-4-85
0b08bf2a-d6a0-4206-bbae-b1eb1af4d845,"ДАСО-(++++++Ф. 745-4/88. (cont.) рождения (cont.), бракосочетания, смерти 1913)",p2 Ф f-o/s,ДАСО-745-4-88
620ec597-6e0c-4dd9-9865-c2a6ead7b960,"ДАСО-(++++++Ф. 745-4/89. рождения, бракосочетания, смерти 1915)",p2 Ф f-o/s,ДАСО-745-4-89
c8d85966-36fb-4d44-ad4c-e5a44571f435,"ДАСО-(++++++Ф. 745-4/9.  рождения, бракосочетания, смерти 1876, 1901-1905)",p2 Ф f-o/s,ДАСО-745-4-9
18bd0874-cc87-4f66-a64e-1818e71443aa,"ДАСО-(++++++Ф. 745-4/91-93. рождения, бракосочетания, смерти 1917-1918 -- рождения, смерти 1919 -- рождения 1920)",p2 Ф f-o/s,ДАСО-745-4-91
269d97da-7aa5-46c7-b46c-7897ee2e9bff,"ДАСО-(++++++Ф. 745-4/93. (cont.) рождения (cont.), смерти 1920)",p2 Ф f-o/s,ДАСО-745-4-93
cd37be2e-f1e3-4069-ad41-452acf7925fa,"ДАСО-(++++++Ф. 745-4/94-95 рождения, бракосочетания, смерти 1916-1917 (дополнительное микрофильмирование) -- рождения, бракосочетания, смерти 1918-1920)",p2 Ф f-o/s,ДАСО-745-4-94
b3424695-3546-4452-97ea-60084631a87b,"ДАСО-(++++++Ф. 745-4/96. рождения, бракосочетания, смерти 1917-1919)",p2 Ф f-o/s,ДАСО-745-4-96
1226b8e4-b490-404d-849a-4f2141e74f68,"ДАСО-(++++++Ф. 745-4/97-98. рождения, бракосочетания, смерти 1917, 1919-1920)",p2 Ф f-o/s,ДАСО-745-4-97
dfd190ba-a24a-48c4-80df-abafe1247ef5,"ДАСО-(++++++Ф. 745-4/99-100. рождения, бракосочетания, смерти 1917 -- рождения 1919)",p2 Ф f-o/s,ДАСО-745-4-99
529d2d59-055b-4701-a86f-4080fa9de934,"ДАСО-(++++++Ф. 745-5/2. рождения, бракосочетания, смерти 1860-1866)",p2 Ф f-o/s,ДАСО-745-5-2
94f9b778-e5d0-4357-99cd-d1325f5b85f9,"ДАСО-(++++++Ф. 745-5/20.  рождения, бракосочетания, смерти 1906-1919 -- рождения 1920)",p2 Ф f-o/s,ДАСО-745-5-20
14bfa5e5-7c1b-42ef-bac2-a43a3c7a87a3,"ДАСО-(++++++Ф. 745-5/20.  (cont.) бракосочетания, смерти 1920 -- рождения, бракосочетания, смерти 1921)",p2 Ф f-o/s,ДАСО-745-5-20
850397a5-548d-4791-afb8-50f3a7b3b97a,"ДАСО-(++++++Ф. 745-5/21-22.  рождения, бракосочетания, смерти 1893-1900, 1902-1904, 1917-1920, 1905-1909 -- рождения 1910)",p2 Ф f-o/s,ДАСО-745-5-21
b269f2e1-5663-4b5d-a5f6-12f2a9118fc6,"ДАСО-(++++++Ф. 745-5/22. (cont.) бракосочетания, смерти 1910 -- рождения, бракосочетания, смерти 1911-1913 -- Ф. 745-5/23-25. рождения, бракосочетания, смерти 1914-1916)",p2 Ф f-o/s,ДАСО-745-5-22
994f9e19-b31b-4464-b1a2-5d39cf92a668,"ДАСО-(++++++Ф. 745-5/26-27. рождения, бракосочетания, смерти 1900-1920)",p2 Ф f-o/s,ДАСО-745-5-26
f5856492-d96c-4feb-9d72-85e14b6fc2a6,"ДАСО-(++++++Ф. 745-5/28-29. рождения, бракосочетания, смерти 1908-1920)",p2 Ф f-o/s,ДАСО-745-5-28
7126c09c-a9d9-4247-8616-f8bf689bbdec,"ДАСО-(++++++Ф. 745-5/3. рождения, бракосочетания, смерти 1861-1884)",p2 Ф f-o/s,ДАСО-745-5-3
58c54491-729c-4d8b-9517-3940e8f42203,"ДАСО-(++++++Ф. 745-5/30-32. рождения, бракосочетания, смерти 1905-1914, 1916-1918 -- рождения 1919)",p2 Ф f-o/s,ДАСО-745-5-30
71581d0e-eed8-4b1c-b09d-41be7adb4c8f,"ДАСО-(++++++Ф. 745-5/32. (cont.) бракосочетания, смерти 1919 -- рождения, бракосочетания, смерти 1920-1921)",p2 Ф f-o/s,ДАСО-745-5-32
167d6cdc-395c-4bc0-b80d-61fd34677bd1,"ДАСО-(++++++Ф. 745-5/33. рождения, бракосочетания, смерти 1911-1920)",p2 Ф f-o/s,ДАСО-745-5-33
3edaa5a9-9bb8-4e2a-9254-f2e8e1215004,"ДАСО-(++++++Ф. 745-5/5. рождения, бракосочетания, смерти 1865-1877)",p2 Ф f-o/s,ДАСО-745-5-5
fc4430c8-028d-422e-a227-10150ca60a14,"ДАСО-(++++++Ф. 745-5/6. рождения, бракосочетания, смерти 1867-1869)",p2 Ф f-o/s,ДАСО-745-5-6
0c15358d-8278-4621-9904-c16cf62991f0,"ДАСО-(++++++Ф. 745-5/7. (cont.) рождения, бракосочетания 1872-1875 -- рождения 1876 -- рождения, бракосочетания 1878-1883 -- рождения 1884)",p2 Ф f-o/s,ДАСО-745-5-7
bfef07be-05e1-4588-941f-a5d73b2ca894,"ДАСО-(++++++Ф. 745-5/7. рождения, бракосочетания 1867-1868 -- рождения 1869 -- рождения, бракосочетания 1871)",p2 Ф f-o/s,ДАСО-745-5-7
f418d6db-c259-4f1b-9270-b7bd12dafb46,"ДАСО-(++++++Ф. 745-5/8. рождения, бракосочетания, смерти 1870-1875)",p2 Ф f-o/s,ДАСО-745-5-8
e8162cf7-b039-457f-808f-5e7193c845c4,"ДАСО-(++++++Ф. 745-6/1.  (cont.) рождения, бракосочетания, смерти 1856-1863)",p2 Ф f-o/s,ДАСО-745-6-1
cbaf6dec-fbb3-490d-b5ee-3ba1fd46899e,"ДАСО-(++++++Ф. 745-6/1.  рождения, бракосочетания, смерти 1851-1855)",p2 Ф f-o/s,ДАСО-745-6-1
e74203b9-6ca7-4430-8ca8-75137bfcea57,"ДАСО-(++++++Ф. 745-6/10.  рождения, бракосочетания, смерти 1866-1867 -- рождения 1868)",p2 Ф f-o/s,ДАСО-745-6-10
3d9d6e4f-3c06-42e4-a6c5-b1edd36b75cc,"ДАСО-(++++++Ф. 745-6/10.  (cont.) бракосочетания, смерти 1868)",p2 Ф f-o/s,ДАСО-745-6-10
43f3d417-e97d-4f74-84dc-8301be7fd724,"ДАСО-(++++++Ф. 745-6/100.  рождения, бракосочетания, смерти 1915)",p2 Ф f-o/s,ДАСО-745-6-100
6c7a9a84-0f26-4f57-af25-faea668cad73,"ДАСО-(++++++Ф. 745-6/101.  рождения, бракосочетания, смерти 1916-1917)",p2 Ф f-o/s,ДАСО-745-6-101
8d4abc09-c847-4337-af3a-6700fa49e53c,"ДАСО-(++++++Ф. 745-6/102.  рождения, бракосочетания, смерти 1916)",p2 Ф f-o/s,ДАСО-745-6-102
3fac219d-f562-4500-9aa4-b2da46dd0437,"ДАСО-(++++++Ф. 745-6/103.  рождения, бракосочетания, смерти 1916 -- рождения 1917)",p2 Ф f-o/s,ДАСО-745-6-103
9feef2d0-7574-43a4-b5c7-cc814ba99142,"ДАСО-(++++++Ф. 745-6/103.  (cont.) рождения, бракосочетания, смерти 1917)",p2 Ф f-o/s,ДАСО-745-6-103
38a5e938-c103-4a67-b0d1-f2f91cc95fec,"ДАСО-(++++++Ф. 745-6/104.  рождения, бракосочетания, смерти 1916-1917)",p2 Ф f-o/s,ДАСО-745-6-104
e0fdca69-d6b6-4730-9f13-6039027e9084,"ДАСО-(++++++Ф. 745-6/105.  рождения, бракосочетания, смерти 1916)",p2 Ф f-o/s,ДАСО-745-6-105
3b580be1-ab3b-4fd8-a3a5-681676ceb99e,"ДАСО-(++++++Ф. 745-6/106.  рождения, бракосочетания, смерти 1917-1919)",p2 Ф f-o/s,ДАСО-745-6-106
2530f37a-083f-4fff-8529-6fa4411a961e,"ДАСО-(++++++Ф. 745-6/107.  рождения, бракосочетания, смерти 1917)",p2 Ф f-o/s,ДАСО-745-6-107
6d1e4e28-6b68-47b8-8ca2-c4cbaf77de42,"ДАСО-(++++++Ф. 745-6/108.  рождения, бракосочетания, смерти 1917)",p2 Ф f-o/s,ДАСО-745-6-108
3f5cb75b-59c3-4840-a3da-37c35648a2bf,"ДАСО-(++++++Ф. 745-6/109.  рождения, бракосочетания 1918)",p2 Ф f-o/s,ДАСО-745-6-109
50c2b666-9879-467a-b9b6-ca0985c2532c,ДАСО-(++++++Ф. 745-6/109.  (cont.) смерти 1918),p2 Ф f-o/s,ДАСО-745-6-109
ac82d967-3eb9-45c8-89e7-2c72a94f8eb3,"ДАСО-(++++++Ф. 745-6/11.  рождения, бракосочетания, смерти 1867-1874)",p2 Ф f-o/s,ДАСО-745-6-11
b4752954-5419-423c-906f-5fe6cf220932,"ДАСО-(++++++Ф. 745-6/110.  рождения, бракосочетания, смерти 1918)",p2 Ф f-o/s,ДАСО-745-6-110
1e1d4e5b-89f4-4ce5-b528-3b7e89e46898,"ДАСО-(++++++Ф. 745-6/111.  рождения, бракосочетания, смерти 1918-1919)",p2 Ф f-o/s,ДАСО-745-6-111
ca9928a4-3aa3-4fcf-8b67-0edfeea14631,"ДАСО-(++++++Ф. 745-6/112.  рождения, бракосочетания, смерти 1918)",p2 Ф f-o/s,ДАСО-745-6-112
4cce9e29-b520-4890-ac76-857e03cbcb1c,"ДАСО-(++++++Ф. 745-6/113.  рождения, бракосочетания, смерти 1918)",p2 Ф f-o/s,ДАСО-745-6-113
97eacaea-bcb3-4001-aa45-24b81bd22584,"ДАСО-(++++++Ф. 745-6/114.  рождения, бракосочетания, смерти 1919)",p2 Ф f-o/s,ДАСО-745-6-114
5190aeba-86ff-4c76-be5a-4e43370fbbd0,"ДАСО-(++++++Ф. 745-6/115.  рождения, бракосочетания, смерти 1919)",p2 Ф f-o/s,ДАСО-745-6-115
a589a40f-5834-484b-8109-ecfeb4ae789c,"ДАСО-(++++++Ф. 745-6/116.  рождения, бракосочетания 1919)",p2 Ф f-o/s,ДАСО-745-6-116
f054dddd-362a-4d99-9f90-2df26628e722,"ДАСО-(++++++Ф. 745-6/116.  (cont.) бракосочетания, смерти 1919)",p2 Ф f-o/s,ДАСО-745-6-116
228d61c3-375c-44d5-ae51-d4ef95fd2122,"ДАСО-(++++++Ф. 745-6/117.  рождения, бракосочетания, смерти 1919-1920)",p2 Ф f-o/s,ДАСО-745-6-117
f671115f-46ec-44da-9ca4-08f0ac000a53,"ДАСО-(++++++Ф. 745-6/118.  рождения, бракосочетания, смерти 1920)",p2 Ф f-o/s,ДАСО-745-6-118
58544cfb-2466-46da-9334-78cd2f96ff88,"ДАСО-(++++++Ф. 745-6/119.  рождения, бракосочетания, смерти 1920)",p2 Ф f-o/s,ДАСО-745-6-119
a81ae999-0348-4b08-ae29-d3c5b13aa9b3,"ДАСО-(++++++Ф. 745-6/12.  рождения, бракосочетания, смерти 1867-1876)",p2 Ф f-o/s,ДАСО-745-6-12
add045f6-252d-480c-8042-822aa9aaf2e1,"ДАСО-(++++++Ф. 745-6/13.  рождения, бракосочетания, смерти 1868-1870)",p2 Ф f-o/s,ДАСО-745-6-13
9b1aec64-c2f1-41f5-bf49-7b01813f5c34,ДАСО-(++++++Ф. 745-6/14.  рождения 1869),p2 Ф f-o/s,ДАСО-745-6-14
977ebe83-7795-442f-9350-411a53c4c6cc,"ДАСО-(++++++Ф. 745-6/14.  (cont.) бракосочетания, смерти 1869 -- рождения, бракосочетания, смерти 1870-1872)",p2 Ф f-o/s,ДАСО-745-6-14
2db23cd6-8838-4af5-b885-570881888a08,"ДАСО-(++++++Ф. 745-6/15.  рождения, бракосочетания, смерти 1869-1876)",p2 Ф f-o/s,ДАСО-745-6-15
24c124e7-ebb4-48cb-96b2-5e2cd42a4b82,"ДАСО-(++++++Ф. 745-6/16.  рождения, бракосочетания, смерти 1870-1871)",p2 Ф f-o/s,ДАСО-745-6-16
fdb5e297-17c4-460e-acae-d1cd7b354a15,"ДАСО-(++++++Ф. 745-6/17.  рождения, бракосочетания, смерти 1870-1872)",p2 Ф f-o/s,ДАСО-745-6-17
f9531d7c-cdbb-4dd0-9e73-85a17e4eb19c,"ДАСО-(++++++Ф. 745-6/18.  рождения, бракосочетания, смерти 1871-1873)",p2 Ф f-o/s,ДАСО-745-6-18
ba89c98d-2fbc-41e2-a352-c2c0b3663e1f,"ДАСО-(++++++Ф. 745-6/19.  рождения, бракосочетания, смерти 1872-1875)",p2 Ф f-o/s,ДАСО-745-6-19
b26d9c5c-66ed-4f6c-9815-a9e9827ae5e5,"ДАСО-(++++++Ф. 745-6/2.  рождения, бракосочетания, смерти 1858-1868)",p2 Ф f-o/s,ДАСО-745-6-2
614b9510-8856-45a8-b9f2-0f306f7b9209,"ДАСО-(++++++Ф. 745-6/20.  рождения, бракосочетания, смерти 1873-1875)",p2 Ф f-o/s,ДАСО-745-6-20
aa543b49-b88f-4a1a-b475-fd121ecb7a6c,"ДАСО-(++++++Ф. 745-6/21.  рождения, бракосочетания, смерти 1874-1876)",p2 Ф f-o/s,ДАСО-745-6-21
7bccdd92-657a-4a2c-b18d-89684e9923d9,"ДАСО-(++++++Ф. 745-6/22.  рождения, бракосочетания, смерти 1875-1876)",p2 Ф f-o/s,ДАСО-745-6-22
a556c5cd-bcc6-4c57-8cc0-79a808e94ed6,"ДАСО-(++++++Ф. 745-6/23.  рождения, бракосочетания, смерти 1876)",p2 Ф f-o/s,ДАСО-745-6-23
b512573c-01cd-4946-ba0d-ae0c90cd03ee,"ДАСО-(++++++Ф. 745-6/24.  рождения, бракосочетания, смерти 1876)",p2 Ф f-o/s,ДАСО-745-6-24
9aa2a82a-018e-4a6c-9608-957e7febb923,"ДАСО-(++++++Ф. 745-6/25.  рождения, бракосочетания, смерти 1882)",p2 Ф f-o/s,ДАСО-745-6-25
2f877544-a558-452c-9cd9-127e6971c669,"ДАСО-(++++++Ф. 745-6/26.  рождения, бракосочетания, смерти 1882)",p2 Ф f-o/s,ДАСО-745-6-26
bbf66b99-a3b8-486d-acf0-12a527ba3ff9,"ДАСО-(++++++Ф. 745-6/27.  рождения, бракосочетания, смерти 1882)",p2 Ф f-o/s,ДАСО-745-6-27
f6d80ec9-b6e9-4797-a534-488e5f67394c,"ДАСО-(++++++Ф. 745-6/28.  рождения, бракосочетания, смерти 1882, 1886)",p2 Ф f-o/s,ДАСО-745-6-28
7af8e99f-f0b0-4743-adf4-720f93d81f66,"ДАСО-(++++++Ф. 745-6/29.  рождения, бракосочетания, смерти 1882)",p2 Ф f-o/s,ДАСО-745-6-29
08e23c20-4e73-4e05-a157-b6b92c4a5c7c,"ДАСО-(++++++Ф. 745-6/3.  (cont.) бракосочетания, смерти 1865 -- рождения, бракосочетания, смерти 1866)",p2 Ф f-o/s,ДАСО-745-6-3
194edc00-82f3-48dd-8146-76018abe2c60,"ДАСО-(++++++Ф. 745-6/3.  рождения, бракосочетания, смерти 1859-1894 -- рождения 1865)",p2 Ф f-o/s,ДАСО-745-6-3
2e0d460f-386d-421f-9293-b3beb7484199,"ДАСО-(++++++Ф. 745-6/30.  рождения, бракосочетания, смерти 1882)",p2 Ф f-o/s,ДАСО-745-6-30
4ce5628c-2fa0-4646-adb9-95874ed27695,"ДАСО-(++++++Ф. 745-6/31.  рождения, бракосочетания, смерти 1882)",p2 Ф f-o/s,ДАСО-745-6-31
06f97e6f-1931-4d9e-a25b-61872cf7469f,"ДАСО-(++++++Ф. 745-6/32.  рождения, бракосочетания, смерти 1886)",p2 Ф f-o/s,ДАСО-745-6-32
3a0abb8f-f89a-4049-a02c-aefcdffd91b4,"ДАСО-(++++++Ф. 745-6/33.  рождения, бракосочетания, смерти 1886)",p2 Ф f-o/s,ДАСО-745-6-33
aa3fb362-3aa4-47c7-9e40-69b67d7ae06c,"ДАСО-(++++++Ф. 745-6/34.  рождения, бракосочетания, смерти 1886)",p2 Ф f-o/s,ДАСО-745-6-34
1da00883-834f-40a6-b250-4cce32559d9d,"ДАСО-(++++++Ф. 745-6/35.  рождения, бракосочетания, смерти 1886)",p2 Ф f-o/s,ДАСО-745-6-35
4266ea4f-2266-42e3-bcc7-6369f2e9caf3,"ДАСО-(++++++Ф. 745-6/36.  рождения, бракосочетания, смерти 1886-1887)",p2 Ф f-o/s,ДАСО-745-6-36
5f2e0def-a54d-43f1-b3d1-a94183ccff4f,"ДАСО-(++++++Ф. 745-6/37.  рождения, бракосочетания, смерти 1886, 1889, 1891)",p2 Ф f-o/s,ДАСО-745-6-37
1ef2e6cf-ec28-4fa1-8bb7-06faeb8861c4,"ДАСО-(++++++Ф. 745-6/38.  рождения, бракосочетания, смерти 1889)",p2 Ф f-o/s,ДАСО-745-6-38
ce1aba72-c6da-4ad1-b0a2-d186544cc2b5,"ДАСО-(++++++Ф. 745-6/39.  рождения, бракосочетания, смерти 1889)",p2 Ф f-o/s,ДАСО-745-6-39
b3630cb4-d0a5-437c-9320-7ce031b77191,"ДАСО-(++++++Ф. 745-6/4.  рождения, бракосочетания, смерти 1860-1862)",p2 Ф f-o/s,ДАСО-745-6-4
dec83e1c-d2c8-43be-979d-4ce541d2a57d,"ДАСО-(++++++Ф. 745-6/40.  рождения, бракосочетания, смерти 1889, 1891)",p2 Ф f-o/s,ДАСО-745-6-40
5e2091bd-9034-4e23-97d5-69af19a70c2d,"ДАСО-(++++++Ф. 745-6/41.  рождения, бракосочетания, смерти 1889, 1891)",p2 Ф f-o/s,ДАСО-745-6-41
35529f61-c0b3-4a7e-9e43-8980b9df2539,"ДАСО-(++++++Ф. 745-6/42.  рождения, бракосочетания, смерти 1889, 1891)",p2 Ф f-o/s,ДАСО-745-6-42
c594ecff-323e-4454-b006-17ac06b40a07,"ДАСО-(++++++Ф. 745-6/43.  рождения, бракосочетания, смерти 1889, 1891)",p2 Ф f-o/s,ДАСО-745-6-43
bac89967-3b45-4b8b-9b50-d0eb8e3c04bc,"ДАСО-(++++++Ф. 745-6/44.  рождения, бракосочетания, смерти 1891)",p2 Ф f-o/s,ДАСО-745-6-44
