copy_id,parsed,full_code,file_id
172189a5-3fe4-4fea-a4e0-2f1bf16221c1,ДАКрО-(Р-1305-1т2-74+++Р-1305-1т2-74+++Р-1305-1т2-74),ДАКрО-Р1305-1Т2-74,dfa564e7-ed4e-4930-bf89-1e4326dfbc42
d79a47b9-40bd-4a12-9eea-b5b6712f2c37,ДАКрО-(Р-1305-1т2-75+++Р-1305-1т2-75+++Р-1305-1т2-75),ДАКрО-Р1305-1Т2-75,c29137ab-3e54-432d-9863-3d6919440189
15e36f98-4e68-49e4-8224-08b21fdafd4c,ДАКрО-(Р-1305-1т2-76+++Р-1305-1т2-76+++Р-1305-1т2-76),ДАКрО-Р1305-1Т2-76,f47cf995-578e-40d8-8334-aa2c81c25441
b5d57f0f-d0ea-4615-9033-84b5390d8434,ДАКрО-(Р-1305-1т2-77+++Р-1305-1т2-77+++Р-1305-1т2-77),ДАКрО-Р1305-1Т2-77,c4c1ddbc-b04a-4f2e-b743-9a7950b351ca
969de697-a4f4-4232-9047-26a14e6f1c00,ДАКрО-(Р-1305-1т2-78+++Р-1305-1т2-78+++Р-1305-1т2-78),ДАКрО-Р1305-1Т2-78,9a7393a3-5a0d-420e-9f2d-76295eb90601
e8155975-8abe-4318-9239-376bbafaf4e4,ДАКрО-(Р-1305-1т2-79+++Р-1305-1т2-79+++Р-1305-1т2-79),ДАКрО-Р1305-1Т2-79,9e56fc89-ed4d-48bf-8ab1-8ccb6c332132
7ac9edff-033d-4ecf-a27e-b3b5abe7b7c0,ДАКрО-(Р-1305-1т2-8+++Р-1305-1т2-8+++Р-1305-1т2-8),ДАКрО-Р1305-1Т2-8,0ab432a1-7ae1-4427-ae79-8a31b3a7a044
7b053f37-bd4e-4945-a844-c7bee2bc4437,ДАКрО-(Р-1305-1т2-80+++Р-1305-1т2-80+++Р-1305-1т2-80),ДАКрО-Р1305-1Т2-80,7dff5916-490b-4ee5-8ae9-f132b121f73f
7db321ae-2188-4901-8a4b-7e3003e21e8c,ДАКрО-(Р-1305-1т2-81+++Р-1305-1т2-81+++Р-1305-1т2-81),ДАКрО-Р1305-1Т2-81,b1c3e6c2-c011-42d9-bd03-0b8e18db5102
9ac1423b-c892-42e2-87b0-19a76054d69d,ДАКрО-(Р-1305-1т2-82+++Р-1305-1т2-82+++Р-1305-1т2-82),ДАКрО-Р1305-1Т2-82,669fdf48-ce9f-4764-8921-5e357aa59f39
7362623f-5248-4cde-831b-c474059e5add,ДАКрО-(Р-1305-1т2-83+++Р-1305-1т2-83+++Р-1305-1т2-83),ДАКрО-Р1305-1Т2-83,bec833d8-f9a7-4686-8601-ee67f49692bc
b837d393-2962-4937-ac02-87a7c273690e,ДАКрО-(Р-1305-1т2-84+++Р-1305-1т2-84+++Р-1305-1т2-84),ДАКрО-Р1305-1Т2-84,5a430e17-b654-4d92-98ad-15c3080093e1
84a8e1a4-d2f1-47d3-bfbf-4740c39e5414,ДАКрО-(Р-1305-1т2-85+++Р-1305-1т2-85+++Р-1305-1т2-85),ДАКрО-Р1305-1Т2-85,77b30dce-fa79-4f0f-8106-2050d26f8960
fad27385-e89b-43b7-9d4a-bd165e44d881,ДАКрО-(Р-1305-1т2-86+++Р-1305-1т2-86+++Р-1305-1т2-86),ДАКрО-Р1305-1Т2-86,8ab6f01e-feca-489f-a8bd-538cccaa15fe
f85845c9-e964-46c3-b5e3-6ad55e4f79d2,ДАКрО-(Р-1305-1т2-87+++Р-1305-1т2-87+++Р-1305-1т2-87),ДАКрО-Р1305-1Т2-87,194b1612-3ed8-4468-bed4-98b9d97d4c02
ab5deeb2-44ad-467b-be3a-649e80e2c967,ДАКрО-(Р-1305-1т2-88+++Р-1305-1т2-88+++Р-1305-1т2-88),ДАКрО-Р1305-1Т2-88,05399767-bab8-407f-98c4-5e3ec189377c
f4627031-e5a9-491b-bfe6-4da74071789a,ДАКрО-(Р-1305-1т2-89+++Р-1305-1т2-89+++Р-1305-1т2-89),ДАКрО-Р1305-1Т2-89,43979f3d-1ece-45bd-aa8a-10bd141a054e
8b714086-7694-47bc-9b3c-2829d7f8a560,ДАКрО-(Р-1305-1т2-9+++Р-1305-1т2-9+++Р-1305-1т2-9),ДАКрО-Р1305-1Т2-9,a46063c7-afe9-4892-bbe9-846b3341deb5
