2cedcc44-8a8e-46f9-af40-db4613470cc7	ЦДНТА-(Р-17-3-9-1-521+++Р-17-3-9-1-521+++Р-17-3-9-1-521)	file
9f072608-0fe9-46b2-bc4c-e684239107c3	ЦДНТА-(Р-17-3-9-1-545+++Р-17-3-9-1-545+++Р-17-3-9-1-545)	file
c97a3fbd-e5e3-488a-a3ab-5592d7aed042	ЦДНТА-(Р-17-3-9-1-565+++Р-17-3-9-1-565+++Р-17-3-9-1-565)	file
3c8c94d6-fb0e-411d-8f20-bc28f051492a	ЦДНТА-(Р-17-3-9-4-2581+++Р-17-3-9-4-2581+++Р-17-3-9-4-2581)	file
b9f1250c-33cf-4e2a-aff4-5a5273c831e2	ЦДНТА-(Р-107-3-36-5-1669+++Р-107-3-36-5-1669+++Р-107-3-36-5-1669)	file
e27e2233-2084-485a-9934-72b8eda7f8bc	ЦДНТА-(Р-107-3-36-5-1701+++Р-107-3-36-5-1701+++Р-107-3-36-5-1701)	file
c8e1b0da-e858-481b-89d0-b53d98121208	ЦДНТА-(Р-107-3-36-5-1695+++Р-107-3-36-5-1695+++Р-107-3-36-5-1695)	file
35ecf7f3-c53d-4646-bf8c-342f141f1ac5	ЦДНТА-(Р-107-3-36-5-1687+++Р-107-3-36-5-1687+++Р-107-3-36-5-1687)	file
189eb88b-d0cd-4327-b78a-16b8509f4824	ЦДНТА-(Р-107-3-36-5-1683+++Р-107-3-36-5-1683+++Р-107-3-36-5-1683)	file
52c30bd4-a70f-4b52-ab27-19c0025e499f	ЦДНТА-(Р-107-3-36-5-1679+++Р-107-3-36-5-1679+++Р-107-3-36-5-1679)	file
9b69d2b8-fc22-4e28-94be-fd39e1b9fb59	ЦДНТА-(Р-107-3-36-5-1719+++Р-107-3-36-5-1719+++Р-107-3-36-5-1719)	file
ce5c0f64-5d51-4960-aff0-dedd99364637	ЦДНТА-(Р-107-3-36-5-1711+++Р-107-3-36-5-1711+++Р-107-3-36-5-1711)	file
d0465ba7-77c8-4362-8c92-c5ff31b8359c	ЦДНТА-(Р-107-3-36-5-1714+++Р-107-3-36-5-1714+++Р-107-3-36-5-1714)	file
ec385201-2462-4d69-8227-7d5b3ff23751	ЦДНТА-(Р-107-3-36-5-1712+++Р-107-3-36-5-1712+++Р-107-3-36-5-1712)	file
c204bea2-0679-4e08-ad5a-b0d2da1a73e1	ЦДНТА-(Р-107-3-36-5-1722+++Р-107-3-36-5-1722+++Р-107-3-36-5-1722)	file
3b997f28-ae47-4765-ba05-fa436f5e72b6	ЦДНТА-(Р-107-3-36-5-1734+++Р-107-3-36-5-1734+++Р-107-3-36-5-1734)	file
39e50ed1-6f4f-42c2-bb05-c8c479fc76a5	ЦДНТА-(Р-107-3-36-5-1729+++Р-107-3-36-5-1729+++Р-107-3-36-5-1729)	file
4c11bbae-80b9-4386-b5c3-70df2f4fc9d7	ЦДНТА-(Р-107-3-36-5-1744+++Р-107-3-36-5-1744+++Р-107-3-36-5-1744)	file
